restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,51.699999999999875,51.699999999999875,149.75000000000006,773,3.2069430351257324,4,0,0,0,True
1,random_one_start,296.65,51.099999999999675,51.099999999999675,245.5500000000003,828,3.179976224899292,4,0,0,0,True
2,random_one_start,416.65,51.55000000000018,51.550000000000196,365.0999999999998,796,3.2141027450561523,4,0,0,0,True
3,random_one_start,335.0,51.64999999999985,51.64999999999985,283.35000000000014,754,3.2147130966186523,4,0,0,0,True
4,random_one_start,290.85,53.64999999999998,53.64999999999998,237.20000000000005,850,3.181509017944336,4,0,0,0,True
5,random_one_start,336.15000000000003,51.74999999999991,51.74999999999991,284.40000000000015,771,3.2145330905914307,4,0,0,0,True
6,random_one_start,320.70000000000005,51.800000000000054,51.800000000000054,268.9,786,3.2304511070251465,4,0,0,0,True
7,random_one_start,258.55,53.95000000000002,53.950000000000024,204.6,767,3.213188886642456,4,0,0,0,True
8,random_one_start,354.35,51.79999999999987,51.79999999999987,302.5500000000002,884,3.237035036087036,4,0,0,0,True
9,random_one_start,324.55,53.54999999999988,53.54999999999988,271.0000000000001,823,3.2177581787109375,4,0,0,0,True
10,random_one_start,372.9,54.04999999999951,54.04999999999951,318.8500000000005,823,3.1517679691314697,4,0,0,0,True
11,random_one_start,243.89999999999998,50.849999999999824,50.849999999999824,193.05000000000015,893,3.2058470249176025,4,0,0,0,True
12,random_one_start,286.70000000000005,51.149999999999814,51.149999999999814,235.55000000000024,774,3.2144010066986084,4,0,0,0,True
13,random_one_start,442.75,52.34999999999975,52.34999999999975,390.40000000000026,784,3.20882511138916,4,0,0,0,True
14,random_one_start,375.25,53.29999999999974,53.29999999999974,321.9500000000003,816,3.1710116863250732,4,0,0,0,True
15,random_one_start,459.95,50.69999999999983,50.69999999999983,409.25000000000017,891,3.1969830989837646,4,0,0,0,True
16,random_one_start,245.95,53.14999999999975,53.14999999999975,192.80000000000024,884,3.233370780944824,4,0,0,0,True
17,random_one_start,258.55,52.199999999999804,52.19999999999981,206.3500000000002,834,3.2065060138702393,4,0,0,0,True
18,random_one_start,267.05,53.59999999999985,53.59999999999986,213.45000000000016,788,3.2142038345336914,4,0,0,0,True
19,random_one_start,293.8,51.94999999999985,51.94999999999985,241.85000000000016,859,3.1953561305999756,4,0,0,0,True
20,random_one_start,323.0,52.699999999999676,52.69999999999968,270.3000000000003,935,3.188525915145874,4,0,0,0,True
21,random_one_start,321.85,50.999999999999716,50.999999999999716,270.8500000000003,788,3.230476140975952,4,0,0,0,True
22,random_one_start,320.4,52.84999999999993,52.849999999999945,267.55000000000007,862,3.1692328453063965,4,0,0,0,True
23,random_one_start,266.8,50.49999999999995,50.49999999999996,216.30000000000007,782,3.2199671268463135,4,0,0,0,True
24,random_one_start,297.0,51.700000000000045,51.70000000000005,245.29999999999995,735,3.263561964035034,4,0,0,0,True
25,random_one_start,503.4,51.54999999999973,51.54999999999973,451.85000000000025,824,3.212531089782715,4,0,0,0,True
26,random_one_start,364.35,50.900000000000276,50.900000000000276,313.44999999999976,739,3.1746764183044434,4,0,0,0,True
27,random_one_start,256.44999999999993,53.84999999999977,53.84999999999977,202.60000000000016,765,3.213627338409424,4,0,0,0,True
28,random_one_start,322.65,51.499999999999666,51.499999999999666,271.1500000000003,850,3.1957101821899414,4,0,0,0,True
29,random_one_start,320.7,51.49999999999994,51.49999999999994,269.20000000000005,760,3.2084898948669434,4,0,0,0,True
