best_energy,best_bitstring,final_energy,accepted_moves,restart,gap_to_bruteforce,matches_bruteforce_energy,matches_bruteforce_bitstring
5.5,100000000000010,5.499999999999865,99,0,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.299999999999969,77,1,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.700000000000017,76,2,8.881784197001252e-16,True,True
5.5,000010000100000,6.299999999999766,72,3,0.20000000000000018,False,False
5.300000000000001,100000000000100,7.100000000000051,74,4,8.881784197001252e-16,True,True
5.5,100000000000010,5.499999999999929,52,5,0.20000000000000018,False,False
5.300000000000001,100000000000100,6.10000000000003,68,6,8.881784197001252e-16,True,True
5.5,100000000000010,5.899999999999618,61,7,0.20000000000000018,False,False
5.700000000000003,000010000010000,5.899999999999565,50,8,0.400000000000003,False,False
5.5,000010000100000,6.100000000000527,91,9,0.20000000000000018,False,False
5.5,000010000100000,6.099999999999785,107,10,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.700000000000038,63,11,8.881784197001252e-16,True,True
5.5,000010000100000,5.899999999999999,63,12,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.89999999999997,86,13,8.881784197001252e-16,True,True
5.5,100000000000010,6.100000000000016,72,14,0.20000000000000018,False,False
5.700000000000003,000010000010000,6.099999999999994,46,15,0.400000000000003,False,False
5.700000000000003,010000000000010,6.499999999999936,65,16,0.400000000000003,False,False
5.5,000010000100000,5.700000000000109,82,17,0.20000000000000018,False,False
5.5,100000000000010,5.699999999999939,79,18,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.700000000000024,65,19,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.69999999999974,75,20,8.881784197001252e-16,True,True
5.5,100000000000010,5.8999999999997,87,21,0.20000000000000018,False,False
5.700000000000003,000010000010000,5.700000000000081,65,22,0.400000000000003,False,False
5.699999999999999,100000001000000,6.299999999999763,53,23,0.39999999999999947,False,False
5.300000000000001,100000000000100,6.100000000000094,74,24,8.881784197001252e-16,True,True
5.5,100000000000010,6.29999999999999,57,25,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.700000000000081,56,26,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,6.100000000000101,88,27,8.881784197001252e-16,True,True
5.5,000010000100000,5.899999999999885,72,28,0.20000000000000018,False,False
5.300000000000001,100000000000100,6.499999999999879,73,29,8.881784197001252e-16,True,True
5.5,000010000100000,7.099999999999994,74,30,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.900000000000034,61,31,8.881784197001252e-16,True,True
5.700000000000003,010000000000010,5.899999999999963,80,32,0.400000000000003,False,False
5.300000000000001,100000000000100,5.900000000000006,70,33,8.881784197001252e-16,True,True
5.5,000010000100000,5.499999999999986,87,34,0.20000000000000018,False,False
5.5,000010000100000,5.700000000000003,54,35,0.20000000000000018,False,False
5.5,000010000100000,5.900000000000119,66,36,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.899999999999782,96,37,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,7.0999999999996035,89,38,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,7.100000000000101,91,39,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.500000000000064,53,40,8.881784197001252e-16,True,True
5.5,100000000000010,5.899999999999796,49,41,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.899999999999988,67,42,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,6.099999999999959,91,43,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.700000000000053,81,44,8.881784197001252e-16,True,True
5.5,100000000000010,7.299999999999976,74,45,0.20000000000000018,False,False
5.5,000010000100000,5.9000000000000625,105,46,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.699999999999854,64,47,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.699999999999768,69,48,8.881784197001252e-16,True,True
5.5,000010000100000,6.499999999999872,102,49,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.700000000000067,62,50,8.881784197001252e-16,True,True
5.5,000010000100000,7.500000000000021,89,51,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.699999999999996,86,52,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.699999999999953,72,53,8.881784197001252e-16,True,True
5.5,000010000100000,5.500000000000085,89,54,0.20000000000000018,False,False
5.700000000000003,100000000000001,7.499999999999957,67,55,0.400000000000003,False,False
5.300000000000001,100000000000100,6.100000000000165,85,56,8.881784197001252e-16,True,True
5.5,100000000000010,5.499999999999993,57,57,0.20000000000000018,False,False
5.5,000010000100000,5.699999999999797,63,58,0.20000000000000018,False,False
5.700000000000003,000010000010000,5.900000000000045,56,59,0.400000000000003,False,False
5.300000000000001,100000000000100,5.700000000000088,63,60,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.70000000000023,52,61,8.881784197001252e-16,True,True
5.699999999999999,100000001000000,7.4999999999999645,68,62,0.39999999999999947,False,False
5.300000000000001,100000000000100,6.10000000000003,60,63,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,7.100000000000058,59,64,8.881784197001252e-16,True,True
5.700000000000003,010000000000010,6.100000000000179,68,65,0.400000000000003,False,False
5.300000000000001,100000000000100,6.099999999999945,56,66,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,6.100000000000058,78,67,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.900000000000052,63,68,8.881784197001252e-16,True,True
5.5,000010000100000,5.700000000000113,76,69,0.20000000000000018,False,False
5.5,000010000100000,5.5,64,70,0.20000000000000018,False,False
5.700000000000003,000010000010000,5.899999999999835,77,71,0.400000000000003,False,False
5.5,000010000100000,5.700000000000145,62,72,0.20000000000000018,False,False
5.300000000000001,100000000000100,7.300000000000033,88,73,8.881784197001252e-16,True,True
5.700000000000003,100000000000001,6.099999999999987,73,74,0.400000000000003,False,False
5.300000000000001,100000000000100,6.099999999999845,57,75,8.881784197001252e-16,True,True
5.5,000010000100000,5.699999999999921,100,76,0.20000000000000018,False,False
5.5,000010000100000,7.300000000000082,76,77,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.499999999999723,67,78,8.881784197001252e-16,True,True
5.5,000010000100000,7.500000000000014,86,79,0.20000000000000018,False,False
5.300000000000001,100000000000100,6.500000000000064,78,80,8.881784197001252e-16,True,True
5.5,100000000000010,7.500000000000121,77,81,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.499999999999957,80,82,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,7.0999999999998735,84,83,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.8999999999997925,94,84,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,6.1000000000002,71,85,8.881784197001252e-16,True,True
5.5,100000000000010,5.900000000000048,81,86,0.20000000000000018,False,False
5.700000000000003,100000000000001,5.699999999999534,47,87,0.400000000000003,False,False
5.300000000000001,100000000000100,5.899999999999999,72,88,8.881784197001252e-16,True,True
5.5,000010000100000,5.6999999999997755,85,89,0.20000000000000018,False,False
5.5,000010000100000,6.100000000000051,93,90,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.899999999999821,66,91,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,6.299999999999912,91,92,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.700000000000017,89,93,8.881784197001252e-16,True,True
5.700000000000003,010000000000010,6.099999999999675,66,94,0.400000000000003,False,False
5.5,100000000000010,5.699999999999754,73,95,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.900000000000134,48,96,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.9000000000002615,107,97,8.881784197001252e-16,True,True
5.5,100000000000010,6.1000000000001044,58,98,0.20000000000000018,False,False
5.300000000000001,100000000000100,6.099999999999959,76,99,8.881784197001252e-16,True,True
5.700000000000003,000010000010000,5.899999999999977,90,100,0.400000000000003,False,False
5.5,000010000100000,5.899999999999864,63,101,0.20000000000000018,False,False
5.699999999999999,100000001000000,5.699999999999967,52,102,0.39999999999999947,False,False
5.5,000010000100000,5.899999999999871,71,103,0.20000000000000018,False,False
5.5,100000000000010,5.700000000000145,70,104,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.5,97,105,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.499999999999645,68,106,8.881784197001252e-16,True,True
5.5,100000000000010,5.500000000000071,59,107,0.20000000000000018,False,False
5.5,000010000100000,5.899999999999849,83,108,0.20000000000000018,False,False
5.300000000000001,100000000000100,6.10000000000003,86,109,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.299999999999983,113,110,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.300000000000065,102,111,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.70000000000006,66,112,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,6.099999999999923,56,113,8.881784197001252e-16,True,True
5.5,000010000100000,7.299999999999983,48,114,0.20000000000000018,False,False
5.300000000000001,100000000000100,7.499999999999972,64,115,8.881784197001252e-16,True,True
5.5,100000000000010,6.099999999999952,50,116,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.499999999999986,111,117,8.881784197001252e-16,True,True
5.5,000010000100000,5.500000000000178,78,118,0.20000000000000018,False,False
