best_energy,best_bitstring,final_energy,accepted_moves,restart,gap_to_bruteforce,matches_bruteforce_energy,matches_bruteforce_bitstring
6.100000000000001,100000000010000,6.099999999999866,9,0,0.8000000000000016,False,False
5.900000000000006,010000000000001,6.099999999999888,15,1,0.6000000000000059,False,False
5.5,100000000000010,5.499999999999943,6,2,0.20000000000000018,False,False
5.5,100000000000010,5.499999999999417,13,3,0.20000000000000018,False,False
5.5,000010000100000,5.500000000000277,17,4,0.20000000000000018,False,False
5.900000000000006,010000000000001,5.8999999999998565,26,5,0.6000000000000059,False,False
5.5,000010000100000,6.1000000000000085,13,6,0.20000000000000018,False,False
6.5,001000000010000,6.499999999999922,14,7,1.2000000000000002,False,False
5.300000000000001,100000000000100,6.099999999999994,16,8,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.7000000000001165,8,9,8.881784197001252e-16,True,True
5.700000000000003,000010000010000,5.6999999999999105,13,10,0.400000000000003,False,False
5.700000000000003,000010000010000,5.700000000000145,14,11,0.400000000000003,False,False
5.5,000010000100000,5.500000000000064,8,12,0.20000000000000018,False,False
6.100000000000001,010000000100000,6.099999999999923,4,13,0.8000000000000016,False,False
6.100000000000001,001000000000001,6.099999999999753,13,14,0.8000000000000016,False,False
5.5,000010000100000,5.499999999999609,16,15,0.20000000000000018,False,False
6.100000000000001,001000000000001,6.099999999999973,8,16,0.8000000000000016,False,False
5.300000000000001,100000000000100,5.300000000000015,8,17,8.881784197001252e-16,True,True
5.5,000010000100000,5.89999999999975,16,18,0.20000000000000018,False,False
5.899999999999999,100000000100000,5.900000000000155,12,19,0.5999999999999988,False,False
6.100000000000001,100000000010000,6.10000000000003,5,20,0.8000000000000016,False,False
5.899999999999999,000001000010000,5.899999999999693,7,21,0.5999999999999988,False,False
6.100000000000001,100000000010000,6.099999999999945,7,22,0.8000000000000016,False,False
6.100000000000001,001000000000001,6.100000000000165,15,23,0.8000000000000016,False,False
5.699999999999999,100000001000000,5.699999999999896,26,24,0.39999999999999947,False,False
5.300000000000001,100000000000100,5.29999999999999,16,25,8.881784197001252e-16,True,True
5.5,100000000000010,5.50000000000005,11,26,0.20000000000000018,False,False
5.700000000000003,010000000000010,5.700000000000188,20,27,0.400000000000003,False,False
7.300000000000004,000010000000001,7.300000000000097,8,28,2.0000000000000044,False,False
