best_energy,best_bitstring,final_energy,accepted_moves,restart,gap_to_bruteforce,matches_bruteforce_energy,matches_bruteforce_bitstring
5.5,000010000100000,5.699999999999761,53,0,0.20000000000000018,False,False
5.5,100000000000010,5.700000000000024,36,1,0.20000000000000018,False,False
5.5,100000000000010,6.10000000000008,34,2,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.900000000000105,24,3,8.881784197001252e-16,True,True
5.5,000010000100000,7.500000000000082,39,4,0.20000000000000018,False,False
5.5,100000000000010,5.699999999999832,61,5,0.20000000000000018,False,False
5.700000000000003,100000000000001,5.899999999999508,45,6,0.400000000000003,False,False
5.300000000000001,100000000000100,5.699999999999978,66,7,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.900000000000091,55,8,8.881784197001252e-16,True,True
5.700000000000003,010000000000010,6.500000000000085,76,9,0.400000000000003,False,False
5.5,100000000000010,5.699999999999854,59,10,0.20000000000000018,False,False
5.699999999999999,100000001000000,5.699999999999918,46,11,0.39999999999999947,False,False
5.300000000000001,100000000000100,6.099999999999994,60,12,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.3000000000000504,52,13,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.300000000000171,36,14,8.881784197001252e-16,True,True
5.5,000010000100000,5.50000000000005,49,15,0.20000000000000018,False,False
5.700000000000003,000010000010000,5.70000000000006,53,16,0.400000000000003,False,False
5.900000000000006,010000000000001,6.09999999999998,53,17,0.6000000000000059,False,False
5.5,000010000100000,5.899999999999785,36,18,0.20000000000000018,False,False
5.699999999999999,100000001000000,6.100000000000136,39,19,0.39999999999999947,False,False
5.699999999999999,100000001000000,5.699999999999861,37,20,0.39999999999999947,False,False
5.300000000000001,100000000000100,7.099999999999817,54,21,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,6.100000000000016,40,22,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.300000000000015,53,23,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.500000000000021,51,24,8.881784197001252e-16,True,True
5.5,100000000000010,6.100000000000001,41,25,0.20000000000000018,False,False
5.5,100000000000010,6.499999999999943,39,26,0.20000000000000018,False,False
5.5,000010000100000,5.699999999999818,54,27,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.699999999999939,58,28,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,6.499999999999858,34,29,8.881784197001252e-16,True,True
5.700000000000003,010000000000010,6.1000000000000085,61,30,0.400000000000003,False,False
5.5,100000000000010,5.4999999999999645,62,31,0.20000000000000018,False,False
5.300000000000001,100000000000100,6.100000000000108,65,32,8.881784197001252e-16,True,True
5.700000000000003,000010000010000,5.7000000000005215,57,33,0.400000000000003,False,False
5.300000000000001,100000000000100,5.900000000000034,36,34,8.881784197001252e-16,True,True
5.5,100000000000010,6.100000000000129,46,35,0.20000000000000018,False,False
5.5,000010000100000,5.899999999999984,41,36,0.20000000000000018,False,False
5.5,100000000000010,5.6999999999999105,72,37,0.20000000000000018,False,False
5.5,100000000000010,5.500000000000092,59,38,0.20000000000000018,False,False
5.700000000000003,000010000010000,6.500000000000053,41,39,0.400000000000003,False,False
5.300000000000001,100000000000100,7.499999999999993,45,40,8.881784197001252e-16,True,True
5.699999999999999,100000001000000,5.899999999999963,44,41,0.39999999999999947,False,False
5.5,000010000100000,5.899999999999999,52,42,0.20000000000000018,False,False
5.5,000010000100000,5.699999999999889,56,43,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.699999999999953,56,44,8.881784197001252e-16,True,True
5.5,000010000100000,5.700000000000031,53,45,0.20000000000000018,False,False
5.5,100000000000010,5.700000000000099,43,46,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.700000000000188,42,47,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.899999999999984,65,48,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,7.300000000000054,45,49,8.881784197001252e-16,True,True
5.5,100000000000010,5.500000000000114,59,50,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.299999999999958,49,51,8.881784197001252e-16,True,True
5.5,000010000100000,5.6999999999999815,58,52,0.20000000000000018,False,False
5.5,100000000000010,6.499999999999979,49,53,0.20000000000000018,False,False
5.700000000000003,000010000010000,7.099999999999824,60,54,0.400000000000003,False,False
5.300000000000001,100000000000100,7.500000000000028,50,55,8.881784197001252e-16,True,True
5.699999999999999,100000001000000,5.7000000000001805,38,56,0.39999999999999947,False,False
5.300000000000001,100000000000100,7.300000000000047,44,57,8.881784197001252e-16,True,True
5.899999999999999,000001000010000,6.099999999999625,45,58,0.5999999999999988,False,False
5.300000000000001,100000000000100,7.499999999999961,58,59,8.881784197001252e-16,True,True
5.5,100000000000010,5.900000000000009,51,60,0.20000000000000018,False,False
5.5,100000000000010,5.899999999999846,36,61,0.20000000000000018,False,False
5.5,000010000100000,6.30000000000004,50,62,0.20000000000000018,False,False
6.100000000000001,010000000100000,6.499999999999737,36,63,0.8000000000000016,False,False
5.699999999999999,100000001000000,7.499999999999972,46,64,0.39999999999999947,False,False
5.5,000010000100000,5.49999999999995,67,65,0.20000000000000018,False,False
5.5,100000000000010,6.300000000000082,60,66,0.20000000000000018,False,False
5.5,100000000000010,5.500000000000057,53,67,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.900000000000041,57,68,8.881784197001252e-16,True,True
5.5,000010000100000,6.099999999999763,44,69,0.20000000000000018,False,False
5.5,100000000000010,7.499999999999822,43,70,0.20000000000000018,False,False
5.300000000000001,100000000000100,6.300000000000303,43,71,8.881784197001252e-16,True,True
5.5,000010000100000,6.099999999999795,48,72,0.20000000000000018,False,False
5.300000000000001,100000000000100,6.0999999999998735,49,73,8.881784197001252e-16,True,True
5.700000000000003,000010000010000,7.299999999999976,36,74,0.400000000000003,False,False
5.700000000000003,100000000000001,5.900000000000027,45,75,0.400000000000003,False,False
5.5,000010000100000,5.900000000000038,44,76,0.20000000000000018,False,False
5.5,000010000100000,5.4999999999999645,29,77,0.20000000000000018,False,False
5.5,100000000000010,5.699999999999974,56,78,0.20000000000000018,False,False
5.899999999999999,000001000010000,5.899999999999572,41,79,0.5999999999999988,False,False
5.5,100000000000010,6.49999999999995,66,80,0.20000000000000018,False,False
5.700000000000003,000010000010000,6.100000000000023,64,81,0.400000000000003,False,False
5.5,000010000100000,5.899999999999999,55,82,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.900000000000134,63,83,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,6.5,39,84,8.881784197001252e-16,True,True
5.700000000000003,100000000000001,5.699999999999854,41,85,0.400000000000003,False,False
5.300000000000001,100000000000100,5.899999999999817,49,86,8.881784197001252e-16,True,True
5.699999999999999,100000001000000,5.900000000000233,50,87,0.39999999999999947,False,False
5.5,000010000100000,5.900000000000013,63,88,0.20000000000000018,False,False
5.5,100000000000010,7.299999999999741,54,89,0.20000000000000018,False,False
5.700000000000003,000010000010000,5.700000000000053,41,90,0.400000000000003,False,False
5.300000000000001,100000000000100,7.100000000000001,41,91,8.881784197001252e-16,True,True
5.5,000010000100000,5.500000000000071,34,92,0.20000000000000018,False,False
5.699999999999999,100000001000000,5.9000000000000625,45,93,0.39999999999999947,False,False
5.5,000010000100000,6.299999999999919,47,94,0.20000000000000018,False,False
5.5,000010000100000,5.70000000000006,41,95,0.20000000000000018,False,False
5.700000000000003,100000000000001,5.700000000000031,60,96,0.400000000000003,False,False
5.700000000000003,000010000010000,7.300000000000274,48,97,0.400000000000003,False,False
5.700000000000003,000010000010000,7.5,46,98,0.400000000000003,False,False
5.300000000000001,100000000000100,5.299999999999699,41,99,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,6.100000000000001,60,100,8.881784197001252e-16,True,True
5.5,100000000000010,5.70000000000006,46,101,0.20000000000000018,False,False
5.900000000000006,010000000000001,6.100000000000001,29,102,0.6000000000000059,False,False
5.300000000000001,100000000000100,5.300000000000011,31,103,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.299999999999535,54,104,8.881784197001252e-16,True,True
5.5,000010000100000,6.100000000000037,44,105,0.20000000000000018,False,False
5.5,100000000000010,5.699999999999964,61,106,0.20000000000000018,False,False
5.700000000000003,010000000000010,5.8999999999999915,42,107,0.400000000000003,False,False
5.5,000010000100000,7.500000000000071,81,108,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.699999999999889,44,109,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,6.099999999999994,81,110,8.881784197001252e-16,True,True
5.5,100000000000010,7.300000000000004,41,111,0.20000000000000018,False,False
5.5,000010000100000,6.300000000000079,42,112,0.20000000000000018,False,False
5.5,100000000000010,5.500000000000064,46,113,0.20000000000000018,False,False
5.700000000000003,000010000010000,5.900000000000006,41,114,0.400000000000003,False,False
